"product_id","model","sku","upc","ean","jan","isbn","mpn","location","quantity","stock_status_id","image","manufacturer_id","shipping","price","points","tax_class_id","date_available","weight","weight_class_id","length","width","height","length_class_id","subtract","minimum","sort_order","status","viewed","date_added","date_modified"
"287","02 svetlo šedá",,,,,,,,"1000","6","data/eternal revital/svetlo-seda.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1786","2020-11-19 11:48:02","2022-03-31 11:40:43"
"288","07 červenohnedá",,,,,,,,"1000","6","data/eternal revital/ervenohnedá.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1919","2020-11-19 11:48:02","2022-03-30 14:01:49"
"289","08 tehlovo červená",,,,,,,,"1000","6","data/eternal revital/tehlovo červená.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1559","2020-11-19 11:48:02","2022-03-30 14:02:31"
"290","09 tmavo hnedá",,,,,,,,"1000","6","data/eternal revital/tmavo hnedá.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1735","2020-11-19 11:48:02","2022-03-30 14:03:00"
"291","10 palisander",,,,,,,,"1000","6","data/eternal revital/palisander.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1765","2020-11-19 11:48:02","2022-03-30 14:04:40"
"292","06 zelená",,,,,,,,"1000","6","data/eternal revital/zelená.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1979","2020-11-19 11:48:02","2022-03-30 14:01:15"
"293","05 žltá",,,,,,,,"1000","6","data/eternal revital/ltá-akryl.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1688","2020-11-19 11:48:02","2022-03-30 14:00:20"
"294","03 stredne šedá",,,,,,,,"1000","6","data/eternal revital/stredne šedá.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1997","2020-11-19 11:48:02","2022-03-31 11:41:36"
"295","04 tmavo šedá",,,,,,,,"1000","6","data/eternal revital/tmavo šedá.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1684","2020-11-19 11:48:03","2022-03-30 13:59:39"
"296","19 svetlo hnedá",,,,,,,,"1000","6","data/eternal revital/svetlo hnedá.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1392","2020-11-19 11:48:03","2022-04-01 08:20:48"
"297","21 stredne hnedá",,,,,,,,"1000","6","data/eternal revital/stredne hnedá.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1472","2020-11-19 11:48:03","2022-04-01 08:21:49"
"298","22 svetlo zelená",,,,,,,,"1000","6","data/eternal revital/svetlo zelená.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1366","2020-11-19 11:48:03","2022-04-01 08:22:34"
"299","18 červená jahoda",,,,,,,,"1000","6","data/eternal revital/ervená jahoda.jpg","12","1","7.0830","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1729","2020-11-19 11:48:03","2022-04-01 08:19:50"
"300","17 svetlo žltá",,,,,,,,"1000","6","data/eternal revital/svetlo žltá.jpg","12","1","7.0830","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1949","2020-11-19 11:48:03","2022-04-01 08:19:09"
"301","14 Slonová kosť",,,,,,,,"1000","6","data/eternal revital/slonová kosť.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1730","2020-11-19 11:48:03","2022-04-01 08:13:52"
"302","16 modrá",,,,,,,,"1000","6","data/eternal revital/modrá.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2003","2020-11-19 11:48:03","2022-04-01 08:16:57"
"303","13 čierna",,,,,,,,"1000","6","data/eternal revital/ierna.jpg","12","1","6.6000","0","9","2014-04-28","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1779","2020-11-19 11:48:03","2022-03-30 14:05:31"
"313","401 biela",,,,,,,,"1000","6","data/farby-odtiene/Snehovo-biela.jpg","12","1","6.9830","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1513","2020-11-19 11:48:03","2022-04-01 08:26:43"
"314","410 palisander",,,,,,,,"1000","6","data/eternal revital/palisander.jpg","12","1","6.9830","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1877","2020-11-19 11:48:03","2022-04-04 08:55:38"
"315","402 svetlo šedá",,,,,,,,"1000","6","data/farby-odtiene/svetlo šedá.jpg","12","1","6.9830","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1913","2020-11-19 11:48:03","2022-04-01 08:27:21"
"316","423 višňová",,,,,,,,"1000","6","data/farby-odtiene/visňova.jpg","12","1","6.9830","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1398","2020-11-19 11:48:03","2022-04-04 08:56:39"
"317","413 čierna",,,,,,,,"1000","6","data/farby-odtiene/cierna.jpg","12","1","6.9830","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1702","2020-11-19 11:48:03","2022-04-04 08:56:13"
"318","406 zelená",,,,,,,,"1000","6","data/farby-odtiene/zelena.jpg","12","1","6.9830","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1736","2020-11-19 11:48:03","2022-04-04 08:54:35"
"319","407 červenohnedá",,,,,,,,"1000","6","data/farby-odtiene/cervenohneda.jpg","12","1","6.9830","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1708","2020-11-19 11:48:03","2022-04-04 08:55:02"
"320","442 medená",,,,,,,,"1000","6","data/farby-odtiene/medena.jpg","12","1","9.8420","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1749","2020-11-19 11:48:03","2022-04-04 09:01:10"
"321","441 strieborná",,,,,,,,"1000","6","data/farby-odtiene/strieborna.jpg","12","1","9.8420","0","9","2014-05-01","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1417","2020-11-19 11:48:03","2022-04-04 08:57:12"
"322","višňová 323",,,,,,,,"1000","6","data/farby-odtiene/visnova.jpg","0","1","27.3830","0","9","0000-00-00","5.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1169","2020-11-19 11:48:03","2022-04-04 09:15:26"
"323","hnedá 309",,,,,,,,"1000","6","data/farby-odtiene/hneda.jpg","0","1","27.3830","0","9","0000-00-00","5.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1218","2020-11-19 11:48:04","2022-04-04 09:14:00"
"324","červenohnedá 307",,,,,,,,"1000","6","data/farby-odtiene/cervenohneda-307.jpg","0","1","27.3830","0","9","0000-00-00","5.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1162","2020-11-19 11:48:04","2022-04-04 09:13:33"
"325","zelená 306",,,,,,,,"1000","6","data/farby-odtiene/zelena-306.jpg","0","1","27.3830","0","9","0000-00-00","5.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1300","2020-11-19 11:48:04","2022-04-04 09:16:00"
"326","biela",,,,,,,,"1000","6","data/eternal-na-radiatory.jpg","0","1","7.7670","0","9","2014-05-11","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","987","2020-11-19 11:48:04","2022-04-04 09:11:16"
"353","biely",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - biela.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1656","2020-11-19 11:48:04","0000-00-00 00:00:00"
"354","šedý",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - šedá.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1967","2020-11-19 11:48:04","0000-00-00 00:00:00"
"355","stredne hnedá",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - stredne hnedá.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2185","2020-11-19 11:48:04","0000-00-00 00:00:00"
"356","stredne modrá",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - stredne modrá.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1639","2020-11-19 11:48:04","0000-00-00 00:00:00"
"357","stredne zelená",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - stredne zelená.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1589","2020-11-19 11:48:04","0000-00-00 00:00:00"
"359","hliník",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - hliník.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1548","2020-11-19 11:48:04","0000-00-00 00:00:00"
"360","červeň rumělková",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - červeňrumeľková tmavá.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1634","2020-11-19 11:48:04","0000-00-00 00:00:00"
"361","červenohnedá",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - červenohnedá.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1632","2020-11-19 11:48:04","0000-00-00 00:00:00"
"362","čierna",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - čierna.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1781","2020-11-19 11:48:04","0000-00-00 00:00:00"
"363","tmavo hnedá",,,,,,,,"1000","0","data/hammerite 3v1/tmavo-hneda.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1657","2020-11-19 11:48:04","0000-00-00 00:00:00"
"364","stredne žltá",,,,,,,,"1000","0","data/DULUX/KOMAPRIM/KOMAPRIM - stredne žltá.jpg","11","1","7.8600","0","9","2014-05-12","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2027","2020-11-19 11:48:04","0000-00-00 00:00:00"
"365","základ biela 0100",,,,,,,,"1000","0","data/DULUX/Universal/UNI základ - biela.jpg","11","1","4.1400","0","9","2014-05-18","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1962","2020-11-19 11:48:04","0000-00-00 00:00:00"
"366","základ červenohnedá 0841",,,,,,,,"1000","0","data/DULUX/Universal/UNI základ - červenohnedá.jpg","11","1","4.1400","0","9","2014-05-18","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1677","2020-11-19 11:48:04","0000-00-00 00:00:00"
"367","základ šedá 0110",,,,,,,,"1000","0","data/DULUX/Universal/UNI základ - šedá.jpg","11","1","4.0700","0","9","2014-05-18","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1994","2020-11-19 11:48:04","0000-00-00 00:00:00"
"368","02 šedá",,,,,,,,"1000","6","data/ETERNAL/antikor-akrylatovy-07kg.jpg","12","1","4.9200","0","9","2014-05-18","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","1311","2020-11-19 11:48:04","2022-04-04 09:35:43"
"369","07 červenohnedá",,,,,,,,"1000","6","data/ETERNAL/antikor-akrylatovy-07kg.jpg","12","1","4.9200","0","9","2014-05-18","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","1161","2020-11-19 11:48:04","2022-04-04 09:35:58"
"370","základný",,,,,,,,"1000","6","data/ETERNAL/na-drevo-zaklad-07kg.jpg","12","1","4.3200","0","9","2014-05-18","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","1315","2020-11-19 11:48:04","2022-04-01 08:24:51"
"371","svetlomodrý",,,,,,,,"1000","6","data/ETERNAL/eternal-na-bazeny.jpg","12","1","10.0080","0","9","2014-05-18","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2615","2020-11-19 11:48:04","2022-04-01 08:24:20"
"376","svetlo šedý",,,,,,,,"1000","0","data/ETERNAL/ternal-epoxi-5+5.jpg","12","1","94.2400","0","9","2014-05-19","10.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1711","2020-11-19 11:48:04","0000-00-00 00:00:00"
"378","04 šedý",,,,,,,,"1000","0","data/ETERNAL/eternal-stabil.jpg","12","1","31.9200","0","9","2014-05-19","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","0","2020-11-19 11:48:04","0000-00-00 00:00:00"
"379","02 svetlo šedý",,,,,,,,"1000","0","data/ETERNAL/eternal-stabil.jpg","12","1","19.0200","0","9","2014-05-19","10.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","0","2020-11-19 11:48:04","0000-00-00 00:00:00"
"380","06 zelený",,,,,,,,"1000","0","data/ETERNAL/eternal-stabil.jpg","12","1","33.8600","0","9","2014-05-19","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","0","2020-11-19 11:48:04","0000-00-00 00:00:00"
"381","15+5kg",,,,,,,,"1000","0","data/ETERNAL/forte-bak.jpg","12","1","56.3000","0","9","2014-05-19","10.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","3148","2020-11-19 11:48:04","0000-00-00 00:00:00"
"384","Dulux Grunt",,,,,,,,"1000","0","data/penetracne natery/dulux-grunt5l.jpg","11","1","6.5600","0","9","2014-05-21","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2082","2020-11-19 11:48:04","0000-00-00 00:00:00"
"385","FORTE penetral",,,,,,,,"1000","0","data/penetracne natery/forte-penetral-1kg.jpg","12","1","3.9700","0","9","2014-05-21","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1930","2020-11-19 11:48:05","0000-00-00 00:00:00"
"386","FORTE",,,,,,,,"1000","0","data/penetracne natery/adhezny-mostik.jpg","12","1","3.4000","0","9","2014-05-21","1.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1513","2020-11-19 11:48:05","0000-00-00 00:00:00"
"387","červenohnedý 25kg",,,,,,,,"1000","6","data/hydroizolacie/sanakryl-top-cervenohnedy.jpg","12","1","87.4600","0","9","2014-05-21","25.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","1408","2020-11-19 11:48:05","2022-04-14 12:35:57"
"388","svetlo šedý 25kg",,,,,,,,"1000","6","data/hydroizolacie/sanakryl-top-cervenohnedy.jpg","12","1","87.4600","0","9","2014-05-21","25.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","1664","2020-11-19 11:48:05","2022-04-14 12:35:25"
"389","červenohnedý 25kg",,,,,,,,"1000","6","data/hydroizolacie/sanakryl-uv.jpg","12","1","81.8400","0","9","2014-05-21","25.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","1702","2020-11-19 11:48:05","2022-04-14 12:36:44"
"390","50m",,,,,,,,"1000","0","data/hydroizolacie/FORTE-pruzny-tesniaci-pas.jpg","12","1","80.6400","0","9","2014-05-21","0.50000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2551","2020-11-19 11:48:06","0000-00-00 00:00:00"
"391","10m",,,,,,,,"1000","0","data/hydroizolacie/FORTE-pruzny-tesniaci-pas.jpg","12","1","18.0700","0","9","2014-05-21","0.50000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2565","2020-11-19 11:48:06","0000-00-00 00:00:00"
"392","1K 15kg",,,,,,,,"1000","0","data/hydroizolacie/fortisol1-15kg.jpg","12","1","55.7400","0","9","2014-05-21","15.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1944","2020-11-19 11:48:06","0000-00-00 00:00:00"
"393","1K 5kg",,,,,,,,"1000","0","data/hydroizolacie/fortisol1-5kg.jpg","12","1","18.8400","0","9","2014-05-21","5.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1708","2020-11-19 11:48:06","0000-00-00 00:00:00"
"394","A+B 20kg",,,,,,,,"1000","0","data/hydroizolacie/Fortisol-A-B-20kg.jpg","12","1","49.5800","0","9","2014-05-21","20.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1851","2020-11-19 11:48:06","0000-00-00 00:00:00"
"395","tmavo šedý 5kg",,,,,,,,"1000","0","data/hydroizolacie/fortisol-uni-5kg.jpg","12","1","19.0200","0","9","2014-05-21","5.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1533","2020-11-19 11:48:06","0000-00-00 00:00:00"
"402","universal 3g",,,,,,,,"1000","0","data/CEYS lepidlá/SUPERCEYS/SUPERCEYS 3g.jpg","18","1","2.3750","0","9","2014-05-22","0.00300000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1483","2020-11-19 11:48:06","0000-00-00 00:00:00"
"403","universal 6g",,,,,,,,"1000","0","data/CEYS lepidlá/SUPERCEYS/SUPERCEYS 6g.jpg","18","1","3.0080","0","9","2014-05-22","0.00600000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1385","2020-11-19 11:48:06","0000-00-00 00:00:00"
"404","plechovky",,,,,,,,"1000","0","data/CEYS/kontaktne lepidla/KONTAKTCEYS---plechovky.jpg","18","1","3.2666","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1901","2020-11-19 11:48:06","0000-00-00 00:00:00"
"405","kontaktceys 30ml","5348503400",,"8411519231205",,,,,"1000","0","data/CEYS lepidlá/KONTAKTCEYS/KONTAKTCEYS chloroprenove lepidlo.jpg","18","1","1.5580","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1923","2020-11-19 11:48:06","0000-00-00 00:00:00"
"406","kontaktceys 30ml","5340503601",,"8411519231038",,,,,"1000","0","data/CEYS lepidlá/KONTAKTCEYS/KONTAKTCEYS transparent.jpg","18","1","1.9580","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1589","2020-11-19 11:48:06","0000-00-00 00:00:00"
"408","Standard 28ml",,,"5248510220",,,,,"997","7","catalog/ceys/CEYS-Epoxy-Rectificable-10-2018-548x1024.png","18","1","5.6400","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","1","1","1","1","2226","2020-11-19 11:48:06","2021-02-02 13:06:52"
"409","Bielič špár 7,4ml","5340505122",,"8411519751222",,,,,"1000","6","catalog/ceys/SPECIAL-Bělič-spár-74-ml-399x1024.png","18","1","5.6600","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","16021","2020-11-19 11:48:06","2021-02-02 12:31:38"
"410","plastik","5340504110",,"8411519741117",,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/PLASTIK obtiazne plasty.jpg","18","1","4.6250","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2238","2020-11-19 11:48:06","0000-00-00 00:00:00"
"411","7ml + 4 záplaty","5342505004",,"8411519470024",,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/PLACHTOVINA A KAUCUK.jpg","18","1","5.8500","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","0","2020-11-19 11:48:06","0000-00-00 00:00:00"
"412","kristalceys 3g","5348501022",,"8411519370010",,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/Kristalceys.jpg","18","1","2.8600","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","0","2020-11-19 11:48:06","0000-00-00 00:00:00"
"413","15ml",,,,,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/VINYL na makcene plasty.jpg","18","1","2.7833","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1694","2020-11-19 11:48:06","0000-00-00 00:00:00"
"414","na opravu duší","5348505003",,"8411519470017",,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/LEPIDLO NA OPRAVU DUSI.jpg","18","1","2.4750","0","9","2014-05-22","0.00900000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1608","2020-11-19 11:48:06","0000-00-00 00:00:00"
"415","6ml",,,,,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/UPEVNOVANIE SROBOV.jpg","18","1","4.1666","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1724","2020-11-19 11:48:06","0000-00-00 00:00:00"
"416","plastik 30ml",,,,,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/PLASTIK na tvrde plasty.jpg","18","1","2.8500","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1603","2020-11-19 11:48:06","0000-00-00 00:00:00"
"418","smaltceys 15ml","5348505101",,"8411519440041",,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/SMALTCEYS.jpg","18","1","3.0750","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1584","2020-11-19 11:48:06","0000-00-00 00:00:00"
"419","textil 30ml","5340501024",,"8411519460247",,,,,"1000","0","data/CEYS lepidlá/SPECIALNE LEPIDLA/TEXTIL.jpg","18","1","2.9666","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2005","2020-11-19 11:48:06","0000-00-00 00:00:00"
"1496","ORION FRAGRANCE kolíčky proti moľom",,,,,,,,"100","6","catalog/ORION/48031607-Orion-fragrance-kolicek-proti-molum-ciste-pradlo-2-ks-686x1024.jpg","0","1","2.0330","0","9","2021-01-26","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","531","2021-01-26 08:51:46","2021-01-26 08:51:46"
"1497","ORION TOTÁLNA OCHRANA PRED MOĽAMI prípravok proti šatovým moľom",,,,,,,,"100","6","catalog/ORION/Orion-fragrance-totalni-ochrana-pred-moly-levandule_2015-574x1024.png","0","1","2.0330","0","9","2021-01-26","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","529","2021-01-26 08:53:48","2021-01-26 08:53:48"
"424","tuba 10ML",,,,,,,,"1000","0","data/CEYS/univerzalne lepidla/TRIACTION-tuba-10ML.jpg","18","1","2.5300","0","9","2014-05-22","0.00100000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","2025","2020-11-19 11:48:06","0000-00-00 00:00:00"
"425","fixceys 20ml","5340507204",,"8411519110074",,,,,"1000","0","data/CEYS lepidlá/UNIVERZALNE LEPIDLA/FIXCEYS.jpg","18","1","1.7566","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1504","2020-11-19 11:48:06","0000-00-00 00:00:00"
"427","kov 47g",,,,,,,,"1000","0","data/CEYS lepidlá/EPOXI TMELY/SUPEREPOXI kov.jpg","18","1","5.6416","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1534","2020-11-19 11:48:06","0000-00-00 00:00:00"
"428","plast 52g",,,,,,,,"1000","0","data/CEYS lepidlá/EPOXI TMELY/SUPEREPOXI plast.jpg","18","1","5.6416","0","9","2014-05-22","0.05200000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1405","2020-11-19 11:48:06","0000-00-00 00:00:00"
"429","universal 48g",,,,,,,,"1000","0","data/CEYS lepidlá/EPOXI TMELY/SUPEREPOXI universal.jpg","18","1","5.6416","0","9","2014-05-22","0.06000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1359","2020-11-19 11:48:06","0000-00-00 00:00:00"
"430","kov 40ml + 40g",,,,,,,,"1000","0","data/CEYS/tmely/CEYS---Synteticky-kov-40ML-40G.jpg","18","1","6.0800","0","9","2014-05-22","0.06000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1547","2020-11-19 11:48:06","0000-00-00 00:00:00"
"431","profesional 100ml",,,,,,,,"1000","0","data/CEYS lepidlá/MONTACK/MONTACK profesional.jpg","18","1","2.7833","0","9","2014-05-22","0.00100000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1570","2020-11-19 11:48:06","0000-00-00 00:00:00"
"432","express transparent 10s","5348507262",,"8411519772272",,,,,"1000","0","data/CEYS lepidlá/MONTACK/MONTACK express transparent 80g.jpg","18","1","3.0500","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1857","2020-11-19 11:48:07","0000-00-00 00:00:00"
"433","express 10s","5348507264",,"8411519772364",,,,,"1000","0","data/CEYS lepidlá/MONTACK express.jpg","18","1","3.1333","0","9","2014-05-22","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1552","2020-11-19 11:48:07","0000-00-00 00:00:00"
"434","vinylester 300ml","5842901620",,"8411519916201",,,,,"1000","6","catalog/ceys/Ceys-Chemicka-Kotva-Vinylester-300-ml-05-2020_RGB-401x1024.png","18","1","11.3000","0","9","2014-05-22","0.30000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1710","2020-11-19 11:48:07","2021-02-02 12:41:25"
"435","koncentrát 1:10",,,,,,,,"1000","0","data/technicke kvapaliny/odmastovac-05kg.jpg","12","1","3.0600","0","9","2014-05-26","0.50000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1578","2020-11-19 11:48:07","0000-00-00 00:00:00"
"437","odhrdzovač",,,,,,,,"1000","0",,"12","1","1.2800","0","9","2014-05-26","0.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","0","0","2020-11-19 11:48:07","0000-00-00 00:00:00"
"443","10l",,,,,,,,"1000","0","data/dufa/omietkova-penetracia-komfortKOM4.jpg","20","1","21.8580","0","9","2014-06-05","10.00000000","1","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1323","2020-11-19 11:48:07","0000-00-00 00:00:00"
"456","epoxy spray 400ml","583045",,"7610567930028",,,,,"1000","6","data/BRUNOX/BRUNOX EPOXY 400ml.jpg","21","1","13.2000","0","9","2016-06-05","0.00000000","2","0.00000000","0.00000000","0.00000000","1","0","1","1","1","1732","2020-11-19 11:48:07","2022-02-21 13:37:00"
"459","lipa",,,,,,,,"1000","0","data/XYLADECOR/Standard/STANDARD - lipa.jpg","11","1","6.2500","0","9","2017-04-11","0.00000000","2","0.00000000","0.00000000","0.00000000","1","0","1","1","0","0","2020-11-19 11:48:07","0000-00-00 00:00:00"
